,Chiral_indice_n,Chiracl_indice_m,Initial_atomic_coordinate_u,Initial_atomic_coordinate_v,Initial_atomic_coordinate_w,Calculated_atomic_coordinate_u,Calculated_atomic_coordiante_v,Calculated_atomic_coordinate_w
4790,8,3,756143,897058,647357,758968,902583,647415
4791,8,3,89688,756967,630175,9026,760134,630205
4792,8,3,888452,78582,662821,893664,788914,662767
4793,8,3,902583,703637,686876,907133,703912,68689
4794,8,3,900422,736367,719522,904955,737374,71943
4795,8,3,89289,620362,166257,896903,61944,166199
4796,8,3,89956,657064,198903,904115,656572,198816
4797,8,3,873585,556846,222958,878538,554894,222899
4798,8,3,886379,595242,255604,893825,59419,255527
4799,8,3,718439,316348,238422,722047,311032,238531
4800,8,3,750216,351969,271068,756099,347232,271122
4801,8,3,661057,260988,295123,664381,255801,295255
4802,8,3,696091,293543,327769,699855,289696,327891
4803,8,3,418521,11782,310587,417075,113568,310553
4804,8,3,457153,131901,343233,456144,126627,343137
4805,8,3,35602,102414,367288,353206,95179,367249
4806,8,3,393171,110429,399934,391342,102281,399808
4807,8,3,165403,13881,382752,16141,133332,382823
4808,8,3,1887,123262,415398,185967,117597,415422
4809,8,3,133683,172206,439453,130081,167395,439481
4810,8,3,151612,151078,472099,148362,145927,472145
4811,8,3,104471,36726,454917,99379,364913,454919
4812,8,3,99053,331015,487563,93887,327979,487489
4813,8,3,121752,430278,511618,116449,429252,511581
4814,8,3,110161,392141,544264,103585,390399,54417
4815,8,3,270724,671954,527082,26409,674614,526999
4816,8,3,239702,635829,559728,233111,638356,559689
4817,8,3,32708,728396,583783,322012,733585,583729
4818,8,3,292626,695157,616429,288061,700743,616424
4819,8,3,568669,877881,599247,567629,883231,599266
4820,8,3,529862,862626,631893,529213,870409,631877
4821,8,3,63173,895328,655948,633424,90272,656007
4822,8,3,594203,886078,688594,595968,893779,688627
4823,8,3,827172,866759,671412,83116,870626,671396
4824,8,3,80287,881137,704058,806511,884832,70405
4825,8,3,860717,835191,728113,864633,837006,728049
4826,8,3,841672,855243,760759,845271,857649,760674
4827,8,3,844505,491842,279659,852604,489251,279711
4828,8,3,863089,530928,312305,871687,529927,3123
4829,8,3,80641,427052,33636,812291,424838,336527
4830,8,3,830298,465805,369006,835232,46501,36908
4831,8,3,59946,211882,351824,600419,207845,351884
4832,8,3,636835,240519,38447,638587,236873,384492
4833,8,3,53526,170314,408525,535617,165001,408494
4834,8,3,573999,194284,441171,575823,188574,441108
4835,8,3,297286,97411,423989,295094,90029,42408
4836,8,3,331986,99151,456635,330649,92521,456682
4837,8,3,243857,102942,48069,241527,96995,480854
4838,8,3,275196,98361,513336,27438,93064,513398
4839,8,3,111548,21418,496154,107379,210128,496134
4840,8,3,12364,188023,5288,120417,184711,528794
4841,8,3,99578,263633,552855,94193,260715,55279
4842,8,3,105517,233132,585501,100582,230386,585477
4843,8,3,14893,495119,568319,143371,495683,568351
4844,8,3,13147,45609,600965,125815,456597,600971
4845,8,3,185294,560089,62502,181201,563419,625056
4846,8,3,162421,521187,657666,159866,523948,65764
4847,8,3,38796,778862,640484,385503,786923,640477
4848,8,3,350976,749377,67313,348901,756946,673144
4849,8,3,451772,822031,697185,451862,829731,697287
4850,8,3,413225,797073,729831,411978,802879,729867
4851,8,3,691344,902431,712649,694455,907672,712704
4852,8,3,656079,899427,745295,657766,903548,745269
4853,8,3,745951,899004,76935,748605,902095,769355
4854,8,3,713871,902325,801996,717136,907447,801932
4855,8,3,884823,794851,784814,88954,79713,784807
4856,8,3,871533,820053,81746,877173,824734,817376
4857,8,3,89886,746796,841515,904709,750505,841485
4858,8,3,891673,776489,874161,898286,782243,874073
4859,8,3,900947,668985,320896,908722,67007,32094
4860,8,3,889839,607859,377597,897071,609019,377757
4861,8,3,897753,644978,410243,904081,64707,410368
4862,8,3,760298,364171,393061,763844,362265,393187
4863,8,3,788864,401577,425707,792539,400306,425735
4864,8,3,707374,304843,449762,711032,30084,449787
4865,8,3,739872,339924,482408,745264,336694,482328
4866,8,3,470138,137374,465226,470772,130205,0
4867,8,3,509226,156049,497872,511641,149353,497861
4868,8,3,405797,113922,521927,406494,108015,521947
4869,8,3,444212,126814,554573,445462,122674,554582
4870,8,3,19713,118863,537391,194837,114838,537482
4871,8,3,224289,108081,570037,221835,103327,570043
4872,8,3,158328,144757,594092,154955,141724,594126
4873,8,3,180597,128056,626738,17676,123788,626718
4874,8,3,98086,319271,609556,92498,318157,609543
4875,8,3,97715,285224,642202,92581,283593,64214
4876,8,3,10711,379638,666257,103097,38056,666199
4877,8,3,10044,342936,698903,95885,343428,698816
4878,8,3,229894,623486,681721,22807,628378,681793
4879,8,3,202207,585731,714367,198618,589471,714315
4880,8,3,281561,683652,738422,277953,688968,738531
4881,8,3,249784,648031,771068,243901,652768,771122
4882,8,3,516846,856773,753886,517279,861285,753952
4883,8,3,477745,836995,786532,477068,840967,786548
4884,8,3,581479,88218,810587,582925,886432,810553
4885,8,3,542847,868099,843233,543856,873373,843137
4886,8,3,794122,885136,826051,799253,891603,826111
4887,8,3,766066,894695,858697,770337,901538,858654
4888,8,3,834597,86119,882752,83859,866668,882823
4889,8,3,8113,876738,915398,814033,882403,915422
4890,8,3,901564,72569,930862,905149,728807,930776
4891,8,3,86853,54391,434298,873372,544387,434427
4892,8,3,882514,582526,466944,886845,583758,467023
4893,8,3,837579,478813,490999,842088,478061,491008
4894,8,3,857267,517914,523645,862107,518093,523638
4895,8,3,649024,250623,506463,653867,245094,506517
4896,8,3,684602,282459,539109,689915,278799,539088
4897,8,3,586775,202927,563164,589827,199436,563242
4898,8,3,624503,230687,59581,62856,228473,595776
4899,8,3,343921,100573,578628,343342,96212,578621
4900,8,3,380658,107345,611274,380595,103205,611205
4901,8,3,286129,97675,635329,28368,93035,635272
4902,8,3,320227,98149,667975,31848,93363,667832
4903,8,3,128467,179947,650793,123502,176968,650799
4904,8,3,145262,157764,683439,141589,155354,683413
4905,8,3,108327,223511,707494,103209,222163,707495
4906,8,3,119209,196427,74014,114524,195263,740123
4907,8,3,126415,443154,722958,121462,445106,722899
4908,8,3,113621,404758,755604,106175,40581,755527
4909,8,3,155495,508158,779659,147396,510749,779711
4910,8,3,136911,469072,812305,128313,470073,8123
4911,8,3,338943,739012,795123,335619,744199,795255
4912,8,3,303909,706457,827769,300145,710304,827891
4913,8,3,40054,788118,851824,399581,792155,851884
4914,8,3,363165,759481,88447,361413,763127,884492
4915,8,3,64398,897586,867288,646794,904821,867249
4916,8,3,606829,889571,899934,608658,897719,899808
4917,8,3,702714,902589,923989,704906,909971,92408
4918,8,3,668014,900849,956635,669351,907479,956682
4919,8,3,866317,827794,939453,869919,832605,939481
4920,8,3,848388,848922,972099,851638,854073,972145
4921,8,3,888452,78582,996154,892621,789872,996134
4922,8,3,89956,657064,532236,903561,658384,532371
4923,8,3,90246,692284,564882,907727,695063,564978
4924,8,3,797793,414269,5477,803911,412806,547737
4925,8,3,822671,452833,580346,830354,452746,580296
4926,8,3,750216,351969,604401,757236,349537,604393
4927,8,3,779632,388987,637047,787055,386401,637019
4928,8,3,522255,163005,619865,524039,160265,619838
4929,8,3,561146,185962,652511,563293,181552,652469
4930,8,3,457153,131901,676566,456605,126183,676467
4931,8,3,496188,149454,709212,495508,14323,709154
4932,8,3,233934,105305,69203,230496,101245,691971
4933,8,3,264499,99469,724676,260674,94845,724592
4934,8,3,1887,123262,748731,184807,121136,74871
4935,8,3,214934,111269,781377,209749,107078,781278
4936,8,3,98436,27431,764195,9166,273836,764191
4937,8,3,10312,243033,796841,96115,241022,796813
4938,8,3,99053,331015,820896,91278,32993,82094
4939,8,3,97417,296363,853542,90567,294595,853558
4940,8,3,19359,572948,83636,187709,575162,836527
4941,8,3,169702,534195,869006,164768,53499,86908
4942,8,3,239702,635829,893061,236156,637735,893187
4943,8,3,211136,598423,925707,207461,599694,925735
4944,8,3,46474,829686,908525,464383,834999,908494
4945,8,3,426001,805716,941171,424176,811426,941108
4946,8,3,529862,862626,965226,529228,869795,965257
4947,8,3,490774,843951,997872,488359,850647,997861
4948,8,3,756143,897058,98069,758473,903005,980854
4949,8,3,886379,595242,588937,894173,596841,589034
4950,8,3,895529,63274,621584,902728,634504,621681
4951,8,3,863089,530928,645638,870111,530217,645717
4952,8,3,878248,569722,678285,882937,56847,678383
4953,8,3,696091,293543,661102,700727,28859,661109
4954,8,3,729276,328046,693748,733558,322501,693744
4955,8,3,636835,240519,717803,638239,233109,717837
4956,8,3,67292,271604,750449,674575,264307,750446
4957,8,3,393171,110429,733267,390211,103662,733198
4958,8,3,431331,122119,765913,428674,115627,765853
4959,8,3,331986,99151,789968,32727,92561,789872
4960,8,3,36827,104672,822614,363918,9703,822536
4961,8,3,151612,151078,805432,145384,14778,80542
4962,8,3,172828,133241,838078,166958,12876,837994
4963,8,3,12364,188023,862133,119224,186286,86222
4964,8,3,139283,164809,894779,135943,162588,894805
4965,8,3,110161,392141,877597,102929,390981,877757
4966,8,3,102247,355022,910243,95919,35293,910368
4967,8,3,13147,45609,934298,126628,455613,934427
4968,8,3,117486,417474,966944,113155,416242,967023
4969,8,3,292626,695157,949762,288968,69916,949787
4970,8,3,260128,660076,982408,254736,663306,982328
4971,8,3,830298,465805,70234,834169,46244,702447
4972,8,3,85107,504881,734986,853876,502179,735099
4973,8,3,788864,401577,759041,790933,396884,759125
4974,8,3,814706,439911,791687,815388,436381,791733
4975,8,3,573999,194284,774504,572935,186786,774577
4976,8,3,61204,221138,807151,611313,213612,80714
4977,8,3,509226,156049,831205,506343,147797,831229
4978,8,3,548228,177969,863852,546781,171702,863778
4979,8,3,275196,98361,846669,269668,91488,846619
4980,8,3,308656,97569,879315,304103,90641,879245
4981,8,3,224289,108081,90337,219824,102495,903417
4982,8,3,254049,100996,936016,251809,96027,935995
4983,8,3,105517,233132,918834,100808,230283,919057
4984,8,3,115177,205149,95148,111098,201444,951619
4985,8,3,97715,285224,975535,93221,282395,975731
4986,8,3,162421,521187,990999,157912,521939,991008
4987,8,3,897753,644978,743577,901246,644083,74366
4988,8,3,901914,680729,776223,905109,680553,776195
4989,8,3,882514,582526,800278,883761,581067,800384
4990,8,3,89289,620362,832924,896676,621202,832877
4991,8,3,739872,339924,815742,74071,33473,815789
4992,8,3,770106,376514,848388,771032,373771,848317
4993,8,3,684602,282459,872443,685114,278435,872403
4994,8,3,718439,316348,905089,721776,314684,90488
4995,8,3,444212,126814,887907,44174,120883,88794
4996,8,3,483154,143227,920553,483477,139329,920433
4997,8,3,380658,107345,944608,380345,102867,944664
4998,8,3,418521,11782,977254,420234,115037,977202
4999,8,3,180597,128056,960071,178058,123848,960156
5000,8,3,205878,114864,992718,205138,111059,992687
5001,8,3,857267,517914,856979,859724,517442,856985
5002,8,3,873585,556846,889625,878145,558612,889514
5003,8,3,822671,452833,91368,827505,4533,913598
5004,8,3,844505,491842,946326,850754,492957,946237
5005,8,3,624503,230687,929144,627212,227666,92899
5006,8,3,661057,260988,96179,666064,257821,961542
5007,8,3,561146,185962,985845,564809,183164,985749
5008,8,3,90246,692284,898216,907896,696028,898185
5009,8,3,895529,63274,954917,900621,635087,954919
5010,8,3,900947,668985,987563,906113,672021,987489
5011,8,3,779632,388987,970381,786275,387896,970245
5012,8,4,885378,816961,98718,892882,825299,98747
5013,8,4,749964,907771,2729,756116,918126,2743
5014,8,4,816358,885707,122528,822917,894922,122575
5015,8,4,784953,899249,241575,791675,909432,241439
5016,8,4,907647,750714,193956,916912,759031,193731
5017,8,4,899022,785634,313004,9074,793935,312771
5018,8,4,911146,712642,408242,921787,721538,408205
5019,8,4,907647,750714,52729,919029,761357,527052
5020,8,4,356503,761999,98718,357197,76091,9897
5021,8,4,628089,902461,51099,632064,911088,51334
5022,8,4,583531,890474,170147,587113,898585,170249
5023,8,4,671036,909387,265385,676969,920521,26562
5024,8,4,628089,902461,384433,633376,912827,384679
5025,8,4,843785,867315,336814,851955,877129,336756
5026,8,4,816358,885707,455861,825071,897162,455655
5027,8,4,866889,844303,551099,876213,855018,551135
5028,8,4,843785,867315,670147,852797,878396,670235
5029,8,4,911146,712642,741575,922367,72218,741605
5030,8,4,173464,553207,2729,169593,549039,27095
5031,8,4,237273,642611,122528,236444,639603,122344
5032,8,4,203504,598528,241575,202831,594611,241393
5033,8,4,445855,825961,193956,447673,82842,194033
5034,8,4,400554,79584,313004,402256,795364,31318
5035,8,4,491838,851982,408242,494493,856398,408407
5036,8,4,445855,825961,52729,447956,82808,52723
5037,8,4,711832,911164,479671,719487,923614,47969
5038,8,4,671036,909387,598718,67785,921191,598711
5039,8,4,749964,907771,693956,758778,920844,694302
5040,8,4,711832,911164,813004,718727,923055,813118
5041,8,4,885378,816961,765385,895224,827382,765681
5042,8,4,866889,844303,884433,874931,85396,884568
5043,8,4,899022,785634,979671,906924,793424,979883
5044,8,4,114622,183039,98718,107119,174702,98747
5045,8,4,10923,415543,51099,100805,409785,51033
5046,8,4,97346,371013,170147,88452,364558,169926
5047,8,4,126028,461136,265385,120671,456329,265486
5048,8,4,10923,415543,384433,101548,409541,384336
5049,8,4,274346,684899,336814,275398,681836,336925
5050,8,4,237273,642611,455861,236629,639194,455973
5051,8,4,314256,724863,551099,315676,722791,551056
5052,8,4,274346,684899,670147,274892,681922,670042
5053,8,4,537923,873577,622528,541576,87943,622684
5054,8,4,491838,851982,741575,494096,856248,741583
5055,8,4,583531,890474,836814,587225,898187,836986
5056,8,4,537923,873577,955861,540218,878358,955775
5057,8,4,784953,899249,908242,791819,90956,908487
5058,8,4,250036,92229,2729,243884,81874,2743
5059,8,4,183642,114293,122528,177083,105078,122574
5060,8,4,215047,100751,241575,208325,90568,241439
5061,8,4,92353,249286,193956,83088,240969,193731
5062,8,4,100978,214366,313004,926,206065,31277
5063,8,4,88854,287358,408242,78213,278462,408205
5064,8,4,92353,249286,52729,80971,238643,527052
5065,8,4,14753,507217,479671,142933,502657,479673
5066,8,4,126028,461136,598718,120434,455429,598543
5067,8,4,173464,553207,693956,170609,549067,693867
5068,8,4,14753,507217,813004,142215,502392,812672
5069,8,4,356503,761999,765385,357719,761561,765285
5070,8,4,314256,724863,884433,314904,722251,884261
5071,8,4,400554,79584,979671,402,794747,979858
5072,8,4,643497,238001,98718,642803,23909,9897
5073,8,4,371911,97539,51099,367936,88912,51334
5074,8,4,416469,109526,170147,412887,101415,170249
5075,8,4,328964,90613,265385,323031,79479,26562
5076,8,4,371911,97539,384433,366623,87173,384679
5077,8,4,156215,132685,336814,148045,122871,336756
5078,8,4,183642,114293,455861,174929,102837,455655
5079,8,4,133111,155697,551099,123788,144982,551135
5080,8,4,156215,132685,670147,147203,121604,670235
5081,8,4,90525,328105,622528,80045,319452,622571
5082,8,4,88854,287358,741575,77633,27782,741606
5083,8,4,97346,371013,836814,87248,363725,836493
5084,8,4,90525,328105,955861,80561,32048,955619
5085,8,4,203504,598528,908242,201957,594681,907939
5086,8,4,826536,446793,2729,830407,45096,27095
5087,8,4,762727,357389,122528,763556,360397,122344
5088,8,4,796496,401472,241575,797169,40539,241393
5089,8,4,554145,174039,193956,552327,17158,194033
5090,8,4,599446,20416,313004,597744,204636,31318
5091,8,4,508162,148018,408242,505507,143602,408407
5092,8,4,554145,174039,52729,552044,17192,52723
5093,8,4,288168,88836,479671,280513,76386,47969
5094,8,4,328964,90613,598718,32215,78809,598711
5095,8,4,250036,92229,693956,241222,79156,694302
5096,8,4,288168,88836,813004,281273,76945,813118
5097,8,4,114622,183039,765385,104777,172618,765681
5098,8,4,133111,155697,884433,125069,14604,884568
5099,8,4,100978,214366,979671,93076,206576,979883
5100,8,4,89077,584457,51099,899195,590215,51033
5101,8,4,902654,628987,170147,911548,635442,169927
5102,8,4,873972,538864,265385,879329,543671,265486
5103,8,4,89077,584457,384433,898452,590459,384336
5104,8,4,725654,315101,336814,724602,318164,336925
5105,8,4,762727,357389,455861,763371,360806,455973
5106,8,4,685744,275137,551099,684324,27721,551056
5107,8,4,725654,315101,670147,725108,318078,670042
5108,8,4,462077,126423,622528,458424,120569,622684
5109,8,4,508162,148018,741575,505904,143752,741583
5110,8,4,416469,109526,836814,412774,101812,836986
5111,8,4,462077,126423,955861,459782,121642,955775
5112,8,4,215047,100751,908242,208181,9044,908487
5113,8,4,85247,492783,479671,857067,497343,479673
5114,8,4,873972,538864,598718,879566,544572,598543
5115,8,4,826536,446793,693956,829391,450933,693867
5116,8,4,85247,492783,813004,857785,497608,812672
5117,8,4,643497,238001,765385,642281,238439,765285
5118,8,4,685744,275137,884433,685096,277749,884261
5119,8,4,599446,20416,979671,598,205253,979858
5120,8,4,909475,671895,622528,919956,680548,622571
5121,8,4,902654,628987,836814,912752,636275,836493
5122,8,4,909475,671895,955861,91944,67952,955619
5123,8,4,796496,401472,908242,798043,40532,907939
5124,8,5,894601,820499,21199,898876,825008,21145
5125,8,5,774489,91193,1819,779137,920633,1801
5126,8,5,830701,888819,25075,834491,894403,24996
5127,8,5,796909,905056,52206,800236,911411,5213
5128,8,5,914677,762047,44454,920684,766646,4441
5129,8,5,903933,799891,71586,908266,804017,71546
5130,8,5,918182,737439,94842,923832,741332,94856
5131,8,5,911109,777683,121974,916727,782149,121975
5132,8,5,401754,804036,13447,401124,806962,13463
5133,8,5,662099,916092,5695,665337,925549,5749
5134,8,5,613906,906567,32827,615744,914735,32866
5135,8,5,689906,918855,56082,693416,928337,56117
5136,8,5,64307,913015,83214,645115,922233,83176
